podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Clay,6-3 3-6 7-6(4),0.087,0.078,103,0.524,0.722,0.49,5,0.667,9,R32,3,0,0.667
Clay,6-1 7-6(6),0,0.017,58,0.776,0.644,0.308,4.5,0.25,4,R32,3,0,0.25
Clay,6-3 6-4,0.018,0.035,57,0.596,0.618,0.522,4.5,0.4,5,R32,3,0,0.4
Clay,5-7 6-2 6-1,0.032,0.032,95,0.589,0.589,0.385,4.667,0.588,17,R32,3,0,0.588
Clay,7-6(6) 7-6(6),0.014,0.041,74,0.541,0.8,0.588,6,0,2,R32,3,0,1
Clay,6-4 6-3,0.043,0.072,69,0.696,0.563,0.238,5,0.25,8,R32,3,0,0.25
Clay,7-6(5) 6-2,0.086,0.017,58,0.672,0.667,0.684,5,0.75,8,R16,3,0,0.75
Clay,4-6 7-6(5) 6-2,0.01,0.01,97,0.608,0.661,0.526,5,0.333,6,R16,3,0,0.333
Clay,6-1 6-3,0,0,42,0.548,0.478,0.474,4,0.2,5,R16,3,0,0.2
Clay,6-3 6-2,0.056,0.056,54,0.648,0.6,0.421,4,0.5,6,R16,3,0,0.5
Clay,6-2 6-4,0,0.054,56,0.679,0.5,0.556,4.5,0.333,6,R16,3,0,0.333
Clay,2-6 6-3 6-3,0.011,0.011,91,0.769,0.686,0.286,4.333,0.625,8,R16,3,0,0.625
Clay,4-6 6-0 6-3,0.012,0.025,80,0.712,0.632,0.478,4,0.333,6,R16,3,0,0.333
Clay,6-3 6-3,0,0.096,52,0.596,0.645,0.381,4.5,0.2,5,R16,3,0,0.2
Clay,6-3 6-4,0,0.019,52,0.635,0.636,0.474,4.5,0.5,6,QF,3,0,0.5
Clay,3-6 7-6(8) 6-2,0.009,0.009,106,0.726,0.662,0.448,5,0.769,13,QF,3,0,0.769
Clay,7-6(2) 6-2,0.032,0.032,93,0.645,0.667,0.212,5,0.583,12,QF,3,0,0.583
Clay,3-6 6-1 6-3,0.041,0.014,74,0.689,0.706,0.304,4.333,0.545,11,QF,3,0,0.545
Clay,3-6 6-3 6-2,0.06,0.024,84,0.631,0.642,0.419,4.333,0.286,7,SF,3,0,0.286
Clay,7-6(2) 6-1,0.013,0,79,0.62,0.592,0.4,5,0.556,9,F,3,0,0.556
Clay,6-0 6-3 6-0,0.023,0.047,86,0.686,0.424,0.407,3.667,0.579,19,R128,5,0,0.579
Clay,6-4 7-6(3) 6-2,0.024,0.047,85,0.624,0.585,0.594,5,0.444,9,R128,5,0,0.444
Clay,5-7 6-2 6-4 7-6(2),0.039,0,128,0.648,0.687,0.6,5.25,0.333,6,R128,5,0,0.333
Clay,6-4 6-2 6-3,0.066,0.033,91,0.626,0.596,0.412,4.667,0.6,15,R128,5,0,0.6
Clay,4-6 6-7(7) 7-6(3) 6-3 6-3,0.11,0.061,164,0.488,0.725,0.512,5.2,0.5,14,R128,5,0,0.5
Clay,6-3 6-2 6-3,0.024,0.012,85,0.612,0.654,0.394,4.333,0.375,8,R128,5,0,0.375
Clay,6-4 7-5 7-6(4),0.11,0.06,100,0.59,0.763,0.585,5.667,0.5,4,R128,5,0,0.5
Clay,4-6 4-6 6-2 6-3 6-4,0.083,0.042,144,0.681,0.663,0.5,4.6,0.667,18,R128,5,0,0.667
Clay,6-1 6-7(4) 5-7 6-1 6-4,0.016,0.043,187,0.636,0.529,0.324,5,0.516,31,R128,5,0,0.516
Clay,7-5 6-3 6-4,0.029,0.029,104,0.481,0.66,0.556,5,0.778,18,R128,5,0,0.778
Clay,6-3 7-5 6-3,0.03,0.01,101,0.683,0.594,0.437,5,0.647,17,R128,5,0,0.647
Clay,6-3 6-1 6-4,0.026,0,78,0.692,0.5,0.333,4.333,0.308,13,R128,5,0,0.308
Clay,6-4 6-4 6-2,0.084,0.012,83,0.687,0.614,0.5,4.667,0.5,10,R128,5,0,0.5
Clay,6-4 6-3 6-1,0.034,0.034,88,0.636,0.571,0.469,4.333,0.4,10,R128,5,0,0.4
Clay,6-4 5-7 6-2 6-0,0.051,0.01,98,0.571,0.536,0.548,4.5,0.333,12,R128,5,0,0.333
Clay,6-2 6-1 6-1,0.016,0.082,61,0.607,0.622,0.208,3.667,0.3,10,R128,5,0,0.3
Clay,6-1 2-6 6-1 6-0,0,0.071,112,0.679,0.539,0.417,3.5,0.556,18,R128,5,0,0.556
Clay,6-3 7-6(8) 6-3,0.01,0,96,0.635,0.672,0.571,4.667,0.667,9,R128,5,0,0.667
Clay,6-2 4-6 6-4 6-2,0.009,0.018,114,0.746,0.588,0.345,4.5,0.529,17,R128,5,0,0.529
Clay,6-1 6-4 6-4,0.175,0.075,80,0.537,0.791,0.351,4.333,0.429,7,R128,5,0,0.429
Clay,6-2 6-4 3-6 4-6 6-2,0.054,0.034,148,0.507,0.72,0.452,4.6,0.417,12,R128,5,0,0.417
Clay,6-4 6-4 6-1,0.011,0.046,87,0.644,0.518,0.484,4.667,0.5,14,R128,5,0,0.5
Clay,6-2 6-1 7-5,0.049,0.012,82,0.671,0.564,0.444,4.333,0.538,13,R128,5,0,0.538
Clay,3-6 6-2 6-1 6-4,0.027,0.063,112,0.518,0.655,0.463,4.25,0.625,16,R128,5,0,0.625
Clay,6-1 6-2 6-3,0.069,0.028,72,0.528,0.632,0.265,4,0.462,13,R128,5,0,0.462
Clay,6-2 7-6(4) 7-6(3),0.049,0.025,122,0.68,0.663,0.513,5.333,0.769,13,R128,5,0,0.769
Clay,7-5 6-4 6-1,0.032,0.053,94,0.511,0.667,0.435,5,0.538,13,R128,5,0,0.538
Clay,6-3 6-4 2-6 6-3,0,0.053,114,0.64,0.671,0.488,4.5,0.5,8,R128,5,0,0.5
Clay,7-6(5) 6-4 6-7(1) 7-5,0.115,0.051,157,0.643,0.673,0.482,5.75,0.333,9,R128,5,0,0.333
Clay,6-1 6-4 3-6 6-3,0.019,0.048,104,0.558,0.569,0.5,4.25,0.385,13,R128,5,0,0.385
Clay,6-3 6-4 6-4,0.023,0.047,86,0.616,0.585,0.606,4.667,0.333,6,R128,5,0,0.333
Clay,5-7 6-3 7-6(4) 6-3,0.014,0.007,140,0.636,0.685,0.412,5,0.444,9,R128,5,0,0.444
Clay,6-3 6-4 7-6(4),0,0.011,94,0.574,0.648,0.45,5,0.375,8,R128,5,0,0.375
Clay,6-3 7-5 6-2,0.022,0.011,90,0.633,0.702,0.303,4.667,0.667,15,R128,5,0,0.667
Clay,4-6 6-4 6-2 6-4,0.007,0.029,137,0.672,0.62,0.489,4.75,0.625,16,R128,5,0,0.625
Clay,6-3 6-7(4) 6-3 6-4,0.058,0.066,121,0.529,0.656,0.351,4.75,0.526,19,R128,5,0,0.526
Clay,7-6(5) 7-6(4) 7-5,0.1,0.027,110,0.491,0.815,0.625,6,0,1,R128,5,0,1
Clay,3-6 1-6 6-3 6-4 6-0,0.041,0.017,121,0.653,0.671,0.31,4,0.429,14,R128,5,0,0.429
Clay,6-7(8) 3-6 6-4 6-3 6-2,0.045,0.071,154,0.565,0.724,0.388,4.8,0.5,16,R128,5,0,0.5
Clay,6-1 6-2 1-6 3-6 18-16,0.086,0.038,185,0.605,0.714,0.507,6.4,0.563,16,R128,5,0,0.563
Clay,4-6 6-4 7-5 6-1,0.087,0.096,104,0.529,0.727,0.469,4.75,0.333,9,R128,5,0,0.333
Clay,6-1 7-5 6-2,0.048,0.072,83,0.735,0.705,0.182,4.333,0.444,9,R128,5,0,0.444
Clay,7-6(3) 6-4 6-3,0.009,0.019,106,0.755,0.663,0.577,5.333,0.667,9,R128,5,0,0.667
Clay,6-4 6-2 7-5,0.054,0.036,112,0.598,0.433,0.489,5,0.6,25,R128,5,0,0.6
Clay,6-2 6-4 6-2,0.033,0.055,91,0.626,0.561,0.529,4.333,0.545,11,R128,5,0,0.545
Clay,6-3 7-6(1) 6-3,0.043,0.065,93,0.559,0.654,0.537,4.667,0.6,10,R128,5,0,0.6
Clay,6-2 7-6(6) 7-5,0.063,0.031,96,0.594,0.684,0.59,5.333,0.333,6,R128,5,0,0.333
Clay,6-2 6-4 6-7(6) 6-1,0,0.018,114,0.649,0.608,0.45,4.5,0.364,11,R128,5,0,0.364
Clay,6-1 6-1 6-3,0.064,0.064,78,0.577,0.622,0.273,4,0.222,9,R128,5,0,0.222
Clay,7-6(4) 6-4 6-1,0.028,0.028,107,0.57,0.607,0.478,4.667,0.556,9,R128,5,0,0.556
Clay,7-5 6-4 6-2,0.032,0.043,93,0.656,0.59,0.531,5,0.333,6,R128,5,0,0.333
Clay,7-6(4) 6-1 6-2,0.012,0.119,84,0.5,0.667,0.381,4.333,0.4,10,R128,5,0,0.4
Clay,7-6(4) 7-5 6-2,0.059,0.008,118,0.61,0.639,0.478,5.333,0.667,15,R128,5,0,0.667
Clay,6-4 5-7 7-5 6-4,0.058,0.087,172,0.616,0.566,0.485,5.5,0.474,19,R128,5,0,0.474
Clay,6-7(7) 6-4 6-7(3) 6-3 6-4,0.033,0.049,182,0.571,0.702,0.551,5.2,0.762,21,R128,5,0,0.762
Clay,6-1 6-4 6-7(6) 6-4,0.027,0.045,110,0.664,0.616,0.568,4.75,0.455,11,R128,5,0,0.455
Clay,6-0 6-3 7-6(6),0.028,0.019,106,0.726,0.571,0.414,4.333,0.615,13,R128,5,0,0.615
Clay,7-5 7-6(2) 7-6(1),0.049,0,123,0.61,0.707,0.479,6,0.667,6,R128,5,0,0.667
Clay,7-5 6-2 6-2,0.012,0.036,83,0.59,0.612,0.441,4.667,0.25,8,R128,5,0,0.25
Clay,6-1 6-2 6-4,0,0.023,87,0.598,0.615,0.229,4,0.467,15,R128,5,0,0.467
Clay,6-2 6-2 6-3,0.029,0.043,70,0.643,0.4,0.56,4,0.3,10,R64,5,0,0.3
Clay,6-2 4-6 6-4 6-4,0.035,0.018,113,0.628,0.648,0.5,4.75,0.455,11,R64,5,0,0.455
Clay,7-5 6-4 6-2,0.082,0.01,97,0.598,0.655,0.436,5,0.5,10,R64,5,0,0.5
Clay,6-2 6-4 6-4,0.025,0.037,81,0.642,0.596,0.414,4.667,0.25,8,R64,5,0,0.25
Clay,7-5 6-3 6-4,0.064,0.064,94,0.574,0.722,0.55,5,0.667,9,R64,5,0,0.667
Clay,6-2 6-3 6-2,0.022,0.056,90,0.611,0.6,0.286,4,0.611,18,R64,5,0,0.611
Clay,6-2 6-4 6-4,0.008,0.008,131,0.771,0.545,0.433,4.667,0.714,21,R64,5,0,0.714
Clay,6-2 6-3 6-2,0,0.041,74,0.622,0.587,0.429,4,0.375,8,R64,5,0,0.375
Clay,6-4 6-3 4-6 6-0,0.019,0.019,105,0.61,0.563,0.488,4.25,0.429,14,R64,5,0,0.429
Clay,6-3 7-6(1) 6-3,0.024,0.012,82,0.622,0.686,0.452,4.667,0.2,5,R64,5,0,0.2
Clay,7-6(4) 6-4 6-1,0.033,0.022,91,0.626,0.561,0.441,4.667,0,7,R64,5,0,1
Clay,6-3 6-4 7-6(2),0.097,0.043,93,0.581,0.685,0.538,5,0.625,8,R64,5,0,0.625
Clay,7-6(5) 6-4 6-4,0.031,0.02,98,0.776,0.645,0.591,5.333,0.6,10,R64,5,0,0.6
Clay,4-6 6-7(6) 7-5 6-4 6-3,0.077,0.034,207,0.609,0.69,0.444,5.4,0.652,23,R64,5,0,0.652
Clay,6-3 7-6(5) 6-2,0.01,0,97,0.608,0.61,0.421,5,0.25,8,R64,5,0,0.25
Clay,6-3 6-1 6-3,0.019,0.038,104,0.644,0.627,0.27,4.333,0.65,20,R64,5,0,0.65
Clay,6-7(4) 6-4 7-5 6-3,0.047,0.013,149,0.718,0.673,0.524,5.5,0.615,13,R64,5,0,0.615
Clay,6-4 7-6(4) 6-2,0.07,0.023,129,0.457,0.593,0.429,5,0.75,24,R64,5,0,0.75
Clay,6-2 6-3 6-3,0.067,0.089,90,0.656,0.627,0.387,4.333,0.583,12,R64,5,0,0.583
Clay,6-7(6) 7-6(4) 6-3 7-6(4),0.033,0.026,153,0.784,0.725,0.636,5.5,0.75,8,R64,5,0,0.75
Clay,6-0 6-3 3-6 6-4,0.033,0.055,91,0.703,0.656,0.296,4.25,0.333,12,R64,5,0,0.333
Clay,6-2 7-5 6-0,0.036,0.073,110,0.645,0.676,0.231,4.333,0.684,19,R64,5,0,0.684
Clay,6-4 7-5 6-1,0.143,0.011,91,0.571,0.596,0.462,5,0.25,8,R64,5,0,0.25
Clay,6-3 6-4 6-4,0.011,0.042,95,0.537,0.588,0.545,4.667,0.6,10,R64,5,0,0.6
Clay,7-6(4) 6-4 6-1,0.051,0.01,98,0.653,0.578,0.529,5,0.333,9,R64,5,0,0.333
Clay,6-4 6-0 6-2,0.054,0,74,0.622,0.478,0.429,4,0.364,11,R64,5,0,0.364
Clay,1-6 3-6 6-3 6-0 6-2,0.086,0.043,139,0.54,0.64,0.453,3.8,0.5,14,R64,5,0,0.5
Clay,6-1 3-6 6-1 1-6 7-5,0.072,0.014,139,0.54,0.693,0.406,4.2,0.364,11,R64,5,0,0.364
Clay,6-2 6-3 6-4,0.059,0.047,85,0.576,0.633,0.417,4.333,0.583,12,R64,5,0,0.583
Clay,7-6(4) 7-6(4) 6-4,0.067,0.03,135,0.674,0.681,0.318,5.667,0.667,18,R64,5,0,0.667
Clay,6-3 3-6 6-3 6-0,0.011,0.043,93,0.645,0.65,0.455,4,0.545,11,R64,5,0,0.545
Clay,6-1 6-4 6-2,0.039,0.039,76,0.592,0.578,0.323,4,0.222,9,R64,5,0,0.222
Clay,6-2 7-5 6-2,0.022,0.054,92,0.543,0.52,0.452,4.667,0.3,10,R32,5,0,0.3
Clay,6-4 7-5 6-3,0.033,0.056,90,0.522,0.723,0.442,5.333,0.375,8,R32,5,0,0.375
Clay,6-2 7-6(2) 6-3,0.01,0.03,101,0.594,0.583,0.537,4.667,0.615,13,R32,5,0,0.615
Clay,6-2 6-4 2-6 6-7(4) 6-4,0.062,0.045,178,0.612,0.679,0.478,4.8,0.667,18,R32,5,0,0.667
Clay,5-7 6-2 6-4 0-6 6-2,0.023,0.031,129,0.566,0.479,0.518,4.4,0.444,18,R32,5,0,0.444
Clay,6-3 6-2 6-3,0,0.013,77,0.662,0.549,0.346,4.333,0.222,9,R32,5,0,0.222
Clay,3-6 6-3 6-3 4-6 12-10,0.02,0.02,201,0.622,0.616,0.513,6,0.524,21,R32,5,0,0.524
Clay,6-1 6-2 6-7(4) 6-4,0.009,0.026,116,0.647,0.56,0.439,4.5,0.4,15,R32,5,0,0.4
Clay,7-6(13) 7-6(3) 6-7(5) 7-5,0.049,0.014,144,0.785,0.796,0.774,6,0.833,6,R32,5,0,0.833
Clay,6-3 6-2 7-5,0.031,0.021,97,0.598,0.621,0.564,4.667,0.667,12,R32,5,0,0.667
Clay,7-5 6-7(7) 6-2 6-4,0.038,0.031,159,0.616,0.684,0.508,5.25,0.81,21,R32,5,0,0.81
Clay,4-6 6-3 2-6 6-2 7-5,0.062,0.015,130,0.577,0.653,0.564,4.6,0.5,12,R32,5,0,0.5
Clay,6-7(5) 6-2 7-6(4) 7-5,0,0.036,194,0.515,0.64,0.404,5.5,0.609,23,R32,5,0,0.609
Clay,6-4 6-4 6-3,0.057,0.102,88,0.568,0.7,0.421,4.667,0.375,8,R32,5,0,0.375
Clay,6-3 6-2 6-7(2) 6-4,0.036,0.036,137,0.496,0.706,0.435,4.75,0.682,22,R32,5,0,0.682
Clay,6-1 6-2 6-1,0.053,0.053,57,0.491,0.5,0.138,3.667,0.2,10,R16,5,0,0.2
Clay,6-3 6-3 6-7(5) 6-1,0.071,0.032,126,0.643,0.642,0.4,4.5,0.563,16,R16,5,0,0.563
Clay,6-0 6-2 7-5,0,0,82,0.512,0.5,0.4,4.333,0.529,17,R16,5,0,0.529
Clay,6-4 7-5 7-6(3),0.007,0.014,138,0.754,0.587,0.529,5.667,0.789,19,R16,5,0,0.789
Clay,6-4 6-4 6-4,0.081,0.012,86,0.628,0.704,0.5,5,0.625,8,R16,5,0,0.625
Clay,6-7(5) 7-6(3) 6-2 4-6 6-3,0.043,0.019,161,0.634,0.686,0.508,5,0.417,12,R16,5,0,0.417
Clay,6-3 6-3 6-3,0.04,0,75,0.707,0.679,0.409,4.333,0.2,5,R16,5,0,0.2
Clay,6-1 6-4 6-1,0.07,0.028,71,0.563,0.55,0.355,4,0.222,9,R16,5,0,0.222
Clay,4-6 6-4 6-0 6-1,0.021,0.011,95,0.632,0.533,0.429,4.25,0.357,14,QF,5,0,0.357
Clay,6-4 6-1 4-6 1-6 6-0,0.029,0.036,139,0.755,0.6,0.412,4,0.611,18,QF,5,0,0.611
Clay,6-3 6-2 6-4,0.038,0.026,78,0.5,0.692,0.436,4.333,0.375,8,QF,5,0,0.375
Clay,7-5 7-6(5) 6-4,0.184,0.035,114,0.702,0.787,0.294,5.667,0.667,9,QF,5,0,0.667
Clay,6-3 6-2 6-1,0.03,0.045,67,0.522,0.629,0.344,4,0,6,SF,5,0,1
Clay,6-3 6-3 3-6 6-3,0.124,0.048,105,0.571,0.7,0.533,4.5,0.5,10,SF,5,0,0.5
Clay,3-6 7-5 6-2 6-4,0.087,0.024,126,0.651,0.72,0.364,5,0.4,10,F,5,0,0.4
Grass,6-0 6-1 6-4,0.011,0.034,87,0.575,0.5,0.486,3.667,0.6,15,R128,5,0,0.6
Grass,6-2 6-4 6-4,0.029,0.038,105,0.61,0.641,0.512,4.667,0.75,16,R128,5,0,0.75
Grass,6-2 7-6(4) 7-5,0.03,0,99,0.687,0.721,0.484,5.333,0.4,5,R128,5,0,0.4
Grass,7-6(6) 4-6 7-5 6-3,0.167,0.048,126,0.611,0.831,0.51,5.25,0.5,4,R128,5,0,0.5
Grass,6-2 6-2 6-1,0.051,0.013,79,0.646,0.49,0.429,3.667,0.571,14,R128,5,0,0.571
Grass,6-3 6-3 6-2,0.119,0.024,84,0.655,0.673,0.379,4.333,0.5,10,R128,5,0,0.5
Grass,6-7(5) 6-4 6-1 7-5,0.072,0.058,138,0.667,0.663,0.5,5,0.5,10,R128,5,0,0.5
Grass,6-1 3-6 3-6 6-2 6-4,0.044,0.025,160,0.75,0.625,0.475,4.2,0.688,16,R128,5,0,0.688
Grass,7-6(7) 7-5 7-6(10),0.055,0.039,127,0.614,0.718,0.592,6,0,2,R128,5,0,1
Grass,6-3 6-3 6-3,0.022,0.011,90,0.678,0.623,0.414,4.667,0.647,17,R128,5,0,0.647
Grass,6-2 7-6(3) 6-7(6) 6-3,0.083,0.042,144,0.667,0.667,0.438,5.25,0.588,17,R128,5,0,0.588
Grass,6-4 4-6 6-4 6-2,0.125,0.071,112,0.571,0.734,0.417,4.75,0.583,12,R128,5,0,0.583
Grass,6-4 6-7(2) 6-2 6-1,0.038,0.031,130,0.615,0.688,0.46,4.5,0.727,22,R128,5,0,0.727
Grass,6-3 7-6(4) 6-2,0.12,0.05,100,0.55,0.709,0.444,5,0.545,11,R128,5,0,0.545
Grass,6-4 6-3 6-2,0.079,0.034,89,0.551,0.633,0.425,4.333,0.5,10,R128,5,0,0.5
Grass,6-7(5) 6-1 6-4 6-3,0.06,0.012,166,0.789,0.634,0.4,4.75,0.8,25,R128,5,0,0.8
Grass,6-1 6-4 7-5,0.021,0.042,95,0.579,0.636,0.475,4.667,0.5,8,R128,5,0,0.5
Grass,6-3 6-1 6-4,0.012,0.036,83,0.59,0.571,0.441,4.333,0.5,12,R128,5,0,0.5
Grass,6-3 6-7(5) 6-3 5-7 6-4,0.046,0.046,151,0.695,0.724,0.457,5,0.5,10,R128,5,0,0.5
Grass,6-3 6-7(3) 6-4 7-5,0.076,0.053,132,0.583,0.727,0.509,5.25,0.429,7,R128,5,0,0.429
Grass,6-3 7-5 6-2,0.115,0.026,78,0.551,0.791,0.4,4.667,0.2,5,R128,5,0,0.2
Grass,7-6(1) 6-2 6-4,0.021,0.032,94,0.702,0.591,0.357,5,0.143,7,R128,5,0,0.143
Grass,2-6 6-4 6-2 6-2,0.052,0.035,115,0.609,0.6,0.467,4.25,0.538,13,R128,5,0,0.538
Grass,2-6 1-6 6-4 6-1 9-7,0.14,0.021,143,0.629,0.733,0.453,4.8,0.571,14,R128,5,0,0.571
Grass,7-6(1) 6-3 6-2,0.103,0.046,87,0.609,0.679,0.382,5,0.429,7,R128,5,0,0.429
Grass,7-5 6-4 3-6 6-4,0.055,0.016,128,0.664,0.612,0.605,5.25,0.545,11,R128,5,0,0.545
Grass,6-4 6-3 6-4,0.078,0,90,0.667,0.683,0.4,5,0.714,14,R128,5,0,0.714
Grass,7-5 7-6(2) 7-6(5),0.212,0.027,113,0.673,0.842,0.486,6,0.75,4,R128,5,0,0.75
Grass,6-3 2-6 4-6 7-6(5) 6-4,0.042,0.035,142,0.627,0.831,0.509,5,0.625,8,R128,5,0,0.625
Grass,6-4 7-5 2-6 7-6(4),0.099,0.021,142,0.718,0.716,0.475,5.25,0.75,12,R128,5,0,0.75
Grass,6-1 7-5 3-6 7-6(5),0.124,0.058,121,0.603,0.767,0.375,5,0.556,9,R128,5,0,0.556
Grass,6-0 6-7(3) 6-1 6-1,0.11,0.01,100,0.71,0.577,0.276,4,0.333,15,R128,5,0,0.333
Grass,6-3 6-4 6-3,0,0,90,0.733,0.682,0.5,4.667,0.667,12,R128,5,0,0.667
Grass,6-4 4-6 6-4 1-6 6-1,0.176,0.016,125,0.68,0.788,0.375,4.4,0.333,6,R128,5,0,0.333
Grass,6-4 6-4 6-7(5) 4-6 7-5,0.044,0.044,180,0.644,0.681,0.516,5.4,0.727,22,R128,5,0,0.727
Grass,7-5 6-4 3-6 6-2,0.069,0.038,159,0.648,0.592,0.571,5,0.75,20,R128,5,0,0.75
Grass,7-6(6) 7-6(6) 7-6(7),0.122,0.034,147,0.646,0.747,0.442,6,0.75,4,R128,5,0,0.75
Grass,6-4 6-3 7-5,0.058,0.07,86,0.605,0.673,0.5,5,0.5,10,R128,5,0,0.5
Grass,6-3 7-6(3) 7-5,0.075,0.032,93,0.591,0.818,0.5,5.333,0.667,6,R128,5,0,0.667
Grass,7-5 6-3 6-4,0.041,0.062,97,0.598,0.741,0.513,5,0.625,8,R128,5,0,0.625
Grass,4-6 6-3 6-3 3-6 6-3,0.092,0.026,152,0.513,0.769,0.446,4.6,0.5,12,R128,5,0,0.5
Grass,6-2 6-7(14) 6-1 6-4,0.103,0.034,146,0.589,0.64,0.367,4.5,0.579,19,R128,5,0,0.579
Grass,6-2 6-3 6-4,0.144,0.031,97,0.649,0.619,0.471,4.667,0.722,18,R128,5,0,0.722
Grass,7-6(5) 1-6 6-2 6-4,0.042,0.021,142,0.704,0.63,0.548,4.5,0.789,19,R128,5,0,0.789
Grass,6-4 7-6(6) 6-7(7) 6-4,0.069,0.041,145,0.607,0.727,0.544,5.5,0.636,11,R128,5,0,0.636
Grass,6-1 7-5 6-0,0.049,0.037,81,0.617,0.58,0.323,4,0.417,12,R128,5,0,0.417
Grass,6-4 7-6(6) 7-6(5),0.149,0.061,114,0.667,0.803,0.526,5.667,0.833,6,R128,5,0,0.833
Grass,6-1 6-1 6-3,0.041,0.031,98,0.5,0.612,0.347,3.667,0.739,23,R128,5,0,0.739
Grass,6-2 6-4 6-4,0.024,0.024,83,0.687,0.614,0.538,4.667,0.429,7,R128,5,0,0.429
Grass,6-7(5) 6-2 7-6(5) 6-4,0.112,0.037,161,0.634,0.765,0.475,5.25,0.727,11,R128,5,0,0.727
Grass,7-6(6) 6-4 6-4,0.141,0.02,99,0.636,0.778,0.5,5.333,0.714,7,R128,5,0,0.714
Grass,7-6(5) 6-2 3-6 3-6 6-3,0.062,0.034,146,0.603,0.773,0.5,4.8,0.692,13,R128,5,0,0.692
Grass,6-4 6-4 6-2,0.063,0.038,79,0.608,0.729,0.419,4.667,0.556,9,R128,5,0,0.556
Grass,7-5 7-6(3) 3-6 7-6(5),0.071,0.013,155,0.645,0.64,0.691,5.75,0.833,12,R128,5,0,0.833
Grass,7-6(3) 6-4 4-6 7-5,0.067,0.007,150,0.573,0.663,0.484,5.5,0.455,11,R128,5,0,0.455
Grass,6-4 7-6(5) 7-5,0.22,0.088,91,0.67,0.82,0.533,5.667,0.5,4,R128,5,0,0.5
Grass,6-7(3) 6-3 3-6 6-0 6-1,0.083,0.014,145,0.641,0.591,0.558,4.2,0.647,17,R128,5,0,0.647
Grass,7-6(2) 7-6(1) 6-7(6) 6-2,0.052,0.115,174,0.54,0.67,0.488,5.5,0.706,17,R128,5,0,0.706
Grass,7-6(5) 7-5 6-4,0.026,0.052,115,0.539,0.742,0.491,5.667,0.765,17,R128,5,0,0.765
Grass,6-4 7-6(5) 7-6(4),0.305,0.029,105,0.819,0.791,0.421,5.667,0.833,6,R128,5,0,0.833
Grass,6-4 6-4 6-4,0.011,0.045,88,0.614,0.63,0.559,5,0.5,8,R128,5,0,0.5
Grass,6-3 3-6 7-6(5) 6-4,0.165,0.017,115,0.565,0.846,0.5,5,0.6,5,R128,5,0,0.6
Grass,4-6 6-3 6-3 6-3,0.097,0.035,113,0.611,0.623,0.5,4.5,0.6,15,R128,5,0,0.6
Grass,6-4 6-3 6-7(5) 7-6(5),0.063,0.014,142,0.641,0.747,0.49,5.25,0.714,7,R64,5,0,0.714
Grass,7-6(1) 6-4 6-4,0.149,0.008,121,0.612,0.703,0.489,5.333,0.818,11,R64,5,0,0.818
Grass,7-6(1) 6-2 6-7(5) 6-3,0.076,0.023,131,0.664,0.586,0.545,5,0.417,12,R64,5,0,0.417
Grass,4-6 7-6(2) 6-7(4) 6-3 14-12,0.16,0.015,206,0.689,0.754,0.625,6.8,0.778,9,R64,5,0,0.778
Grass,6-4 6-3 7-6(5),0.128,0.083,109,0.606,0.788,0.395,5.333,0.7,10,R64,5,0,0.7
Grass,6-7(5) 7-6(7) 7-6(9) 4-6 7-5,0.093,0.042,215,0.591,0.724,0.466,5.8,0.714,21,R64,5,0,0.714
Grass,3-6 6-1 6-4 6-4,0.049,0.033,122,0.598,0.658,0.469,4.5,0.714,14,R64,5,0,0.714
Grass,4-6 7-6(5) 7-6(3) 6-1,0.089,0,124,0.815,0.743,0.522,5,0.778,9,R64,5,0,0.778
Grass,6-1 6-1 6-0,0,0.063,63,0.508,0.469,0.29,3.333,0.385,13,R64,5,0,0.385
Grass,7-5 4-6 6-2 6-2,0.054,0.027,112,0.643,0.694,0.425,4.75,0.538,13,R64,5,0,0.538
Grass,7-6(0) 1-6 6-3 6-4,0.033,0.041,122,0.77,0.702,0.429,4.75,0.714,7,R64,5,0,0.714
Grass,2-6 6-4 7-6(6) 6-3,0.145,0.053,131,0.618,0.79,0.4,4.75,0.727,11,R64,5,0,0.727
Grass,6-3 6-2 6-4,0.036,0.036,83,0.578,0.646,0.514,4.333,0.636,11,R64,5,0,0.636
Grass,6-7(4) 7-6(0) 6-3 6-4,0.066,0.051,137,0.65,0.719,0.563,5.25,0.571,7,R64,5,0,0.571
Grass,7-6(4) 4-6 6-1 6-4,0.064,0.024,125,0.56,0.714,0.564,4.75,0.571,7,R64,5,0,0.571
Grass,6-7(5) 6-0 3-6 6-3 6-2,0.054,0.012,167,0.677,0.575,0.481,4.4,0.571,21,R64,5,0,0.571
Grass,7-6(6) 6-3 3-6 7-5,0.023,0.023,131,0.595,0.641,0.547,5.25,0.5,10,R64,5,0,0.5
Grass,7-6(7) 6-4 6-4,0.038,0.048,105,0.743,0.718,0.407,5.333,0.556,9,R64,5,0,0.556
Grass,6-4 7-6(4) 7-5,0.149,0.089,101,0.545,0.8,0.522,5.667,0.75,8,R64,5,0,0.75
